symbol,side,regime,entry_time,exit_time,entry_price,exit_price,qty,exit_reason,pnl,r_multiple,hold_minutes
LYFT,LONG,BULL_TREND,2025-09-17T14:04:00-04:00,2025-09-17T14:12:00-04:00,22.965,22.694085714285713,15816,STOP_LOSS,-4284.78,-1.0,8
MSTR,LONG,BULL_TREND,2025-09-18T09:50:00-04:00,2025-09-18T10:57:00-04:00,340.0885,349.7643616590261,1042,TRAILING_STOP,10082.25,1.69,67
COIN,LONG,BULL_TREND,2025-09-18T10:57:00-04:00,2025-09-18T11:09:00-04:00,341.17,343.8637379019257,1098,TRAILING_STOP,2957.72,0.74,12
MSTR,LONG,BULL_TREND,2025-09-18T12:38:00-04:00,2025-09-18T13:10:00-04:00,356.12,353.62716,1069,STOP_LOSS,-2664.85,-1.0,32
SHOP,LONG,BULL_TREND,2025-09-18T09:50:00-04:00,2025-09-18T13:55:00-04:00,150.1,151.68973435233653,2,TRAILING_STOP,3.18,0.65,245
META,LONG,BULL_TREND,2025-09-18T09:45:00-04:00,2025-09-18T15:55:00-04:00,786.09,779.77,451,EOD_CLOSE,-2850.32,-0.59,370
LYFT,LONG,BULL_TREND,2025-09-19T09:52:00-04:00,2025-09-19T10:30:00-04:00,22.61,22.23702857142857,16351,STOP_LOSS,-6098.46,-1.0,38
UBER,LONG,BULL_TREND,2025-09-22T10:01:00-04:00,2025-09-22T10:28:00-04:00,100.84,101.17487955955686,3545,TRAILING_STOP,1187.15,0.29,27
BA,LONG,BULL_TREND,2025-09-23T09:55:00-04:00,2025-09-23T09:57:00-04:00,217.095,217.98895593436708,1657,TRAILING_STOP,1481.28,0.37,2
LLY,LONG,BULL_TREND,2025-09-26T09:49:00-04:00,2025-09-26T10:07:00-04:00,728.26,721.2810571428571,498,STOP_LOSS,-3475.51,-1.0,18
BA,LONG,BULL_TREND,2025-09-26T09:51:00-04:00,2025-09-26T15:55:00-04:00,221.78,221.45,1636,EOD_CLOSE,-539.88,-0.09,364
SHOP,LONG,BULL_TREND,2025-09-29T13:26:00-04:00,2025-09-29T14:08:00-04:00,146.79,147.21927741282494,2417,TRAILING_STOP,1037.56,0.17,42
RBLX,LONG,BULL_TREND,2025-09-29T10:00:00-04:00,2025-09-29T15:55:00-04:00,140.47,141.45,2525,EOD_CLOSE,2474.5,0.45,355
MRNA,LONG,BULL_TREND,2025-10-01T10:04:00-04:00,2025-10-01T10:24:00-04:00,27.33,27.41172965344206,13240,TRAILING_STOP,1082.1,0.22,20
UPST,LONG,BULL_TREND,2025-10-01T10:08:00-04:00,2025-10-01T11:05:00-04:00,53.78,52.90962857142858,6728,STOP_LOSS,-5855.86,-1.0,57
MRNA,LONG,BULL_TREND,2025-10-01T10:36:00-04:00,2025-10-01T11:16:00-04:00,27.745,28.049375954483434,80,TRAILING_STOP,24.35,0.72,40
AFRM,LONG,BULL_TREND,2025-10-01T10:26:00-04:00,2025-10-01T13:09:00-04:00,75.89,75.01265714285714,4796,STOP_LOSS,-4207.74,-1.0,163
AFRM,LONG,BULL_TREND,2025-10-02T09:47:00-04:00,2025-10-02T12:05:00-04:00,75.0,76.03153188571429,4585,TRAILING_STOP,4729.57,0.69,138
UPST,LONG,BULL_TREND,2025-10-02T09:46:00-04:00,2025-10-02T15:25:00-04:00,52.7,53.406336676606124,6526,TRAILING_STOP,4609.55,0.61,339
CRWD,LONG,BULL_TREND,2025-10-06T09:52:00-04:00,2025-10-06T10:09:00-04:00,502.725,496.90154285714283,721,STOP_LOSS,-4198.71,-1.0,17
